name,positions,body_type,short_passing,dribbling,long_passing,ball_control,agility,reactions,balance,stamina,interceptions,positioning,vision,composure,marking,standing_tackle
H. Charsley,"LM,CM,RM,RB",Lean,0.6323529411764706,0.6025641025641026,0.6575342465753424,0.5999999999999999,0.5352112676056338,0.4035087719298245,0.6575342465753424,0.3188405797101449,0.4358974358974359,0.5769230769230769,0.6219512195121951,0.4516129032258065,0.5238095238095237,0.5679012345679012
K. Etuhu,"CM,CDM",Normal,0.5294117647058825,0.5384615384615385,0.5753424657534246,0.49999999999999994,0.1267605633802817,0.42105263157894735,0.7534246575342465,0.4347826086956521,0.4487179487179487,0.6153846153846154,0.6463414634146342,0.467741935483871,0.5595238095238094,0.6049382716049383
A. Komolong,"CB,RB,CDM",Normal,0.44117647058823534,0.32051282051282054,0.3287671232876712,0.3428571428571428,0.3943661971830986,0.14035087719298245,0.4383561643835617,0.4782608695652174,0.4871794871794871,0.2948717948717949,0.3170731707317073,0.17741935483870974,0.5476190476190476,0.6049382716049383
M. Payares,"CB,LB",Normal,0.11764705882352944,0.17948717948717946,0.1506849315068493,0.057142857142857106,0.3098591549295775,0.24561403508771928,0.547945205479452,0.3913043478260869,0.6153846153846153,0.15384615384615385,0.25609756097560976,0.19354838709677424,0.6904761904761905,0.654320987654321
D. Kulusevski,CM,Normal,0.7794117647058822,0.5897435897435896,0.5753424657534246,0.4142857142857142,0.3943661971830986,0.4736842105263157,0.4931506849315069,0.37681159420289856,0.4358974358974359,0.6282051282051282,0.5487804878048781,0.20967741935483875,0.47619047619047616,0.5061728395061729
M. Busi,"CB,RB",Normal,0.35294117647058826,0.28205128205128205,0.3561643835616438,0.28571428571428564,0.676056338028169,0.29824561403508776,0.6164383561643836,0.49275362318840576,0.5256410256410255,0.23076923076923078,0.28048780487804875,0.14516129032258063,0.5,0.6666666666666666
P. Kotal,"RB,LB,CDM",Normal,0.411764705882353,0.4743589743589744,0.36986301369863006,0.4428571428571428,0.6901408450704225,0.2807017543859649,0.6712328767123288,0.5217391304347826,0.5512820512820512,0.3974358974358974,0.32926829268292684,0.3548387096774194,0.6309523809523809,0.5679012345679012
K. Appin,CDM,Normal,0.5735294117647058,0.5897435897435896,0.5205479452054794,0.5142857142857142,0.619718309859155,0.3508771929824561,0.7534246575342465,0.5797101449275363,0.6538461538461537,0.6538461538461537,0.5121951219512195,0.4838709677419355,0.5952380952380951,0.5925925925925926
D. Tchamba,"CB,LB",Lean,0.2205882352941177,0.24358974358974356,0.0821917808219178,0.21428571428571425,0.3380281690140845,0.22807017543859653,0.5616438356164384,0.4347826086956521,0.5769230769230769,0.23076923076923078,0.2195121951219512,0.17741935483870974,0.5476190476190476,0.6666666666666666
N. Atangana,"CM,CDM",Normal,0.5588235294117647,0.48717948717948717,0.5342465753424657,0.5285714285714285,0.619718309859155,0.38596491228070184,0.46575342465753417,0.8695652173913044,0.6025641025641025,0.43589743589743585,0.5609756097560976,0.435483870967742,0.5238095238095237,0.6419753086419753
T. Rocha,"CM,LB,CDM",Normal,0.5,0.5769230769230769,0.5205479452054794,0.49999999999999994,0.5774647887323944,0.38596491228070184,0.6849315068493149,0.6956521739130435,0.6666666666666666,0.5641025641025641,0.524390243902439,0.467741935483871,0.5952380952380951,0.5925925925925926
S. Finley,"CAM,CM,CF",Normal,0.5441176470588236,0.5641025641025641,0.547945205479452,0.49999999999999994,0.619718309859155,0.4035087719298245,0.6712328767123288,0.681159420289855,0.5897435897435896,0.6025641025641026,0.5853658536585366,0.435483870967742,0.6071428571428571,0.5925925925925926
M. Kanabah,"CDM,CM",Normal,0.5588235294117647,0.5641025641025641,0.547945205479452,0.5714285714285714,0.5211267605633803,0.4035087719298245,0.6712328767123288,0.5652173913043478,0.5384615384615384,0.5384615384615385,0.5975609756097561,0.3548387096774194,0.5357142857142857,0.5555555555555556
I. Aaneba,"RB,CB",Normal,0.44117647058823534,0.4743589743589744,0.3835616438356164,0.42857142857142855,0.5774647887323944,0.3508771929824561,0.5890410958904109,0.4347826086956521,0.5512820512820512,0.15384615384615385,0.4024390243902439,0.16129032258064513,0.5952380952380951,0.654320987654321
K. Skaanes,"CM,RM,LW",Lean,0.5735294117647058,0.641025641025641,0.5616438356164384,0.5999999999999999,0.6338028169014085,0.42105263157894735,0.821917808219178,0.5652173913043478,0.24358974358974358,0.6282051282051282,0.5853658536585366,0.5,0.29761904761904756,0.3333333333333333
L. Fritzson,"CM,RW",Lean,0.5735294117647058,0.6282051282051282,0.5616438356164384,0.5714285714285714,0.8028169014084507,0.4035087719298245,0.5205479452054793,0.5652173913043478,0.3717948717948717,0.4743589743589744,0.5853658536585366,0.3548387096774194,0.41666666666666663,0.382716049382716
W. Burger,CM,Lean,0.5735294117647058,0.6153846153846154,0.5068493150684932,0.5999999999999999,0.5070422535211268,0.38596491228070184,0.35616438356164376,0.49275362318840576,0.47435897435897434,0.49999999999999994,0.5609756097560976,0.3548387096774194,0.5238095238095237,0.49382716049382713
Guillamón,CB,Lean,0.4705882352941177,0.37179487179487175,0.36986301369863006,0.47142857142857136,0.3943661971830986,0.38596491228070184,0.6575342465753424,0.33333333333333337,0.6153846153846153,0.23076923076923078,0.3170731707317073,0.27419354838709675,0.5833333333333333,0.6172839506172839
L. Abdulahi,CM,Lean,0.6470588235294117,0.641025641025641,0.6301369863013698,0.5999999999999999,0.7887323943661972,0.33333333333333326,0.5205479452054793,0.3623188405797101,0.2948717948717948,0.5641025641025641,0.5853658536585366,0.4838709677419355,0.47619047619047616,0.3950617283950617
A. Riccardi,"CM,CAM",Lean,0.6029411764705883,0.5256410256410255,0.6438356164383561,0.5571428571428572,0.6338028169014085,0.38596491228070184,0.3972602739726027,0.536231884057971,0.3717948717948717,0.7435897435897436,0.4878048780487805,0.24193548387096775,0.36904761904761907,0.4814814814814814
C. Thomas,"CM,CB",Lean,0.5441176470588236,0.4615384615384615,0.5890410958904109,0.49999999999999994,0.7183098591549295,0.4385964912280702,0.7123287671232876,0.6666666666666667,0.5897435897435896,0.44871794871794873,0.6097560975609756,0.532258064516129,0.5238095238095237,0.5679012345679012
A. Arboleda,"CDM,CB",Normal,0.5588235294117647,0.43589743589743585,0.4931506849315068,0.3428571428571428,0.18309859154929575,0.4385964912280702,0.21917808219178087,0.49275362318840576,0.6025641025641025,0.14102564102564102,0.41463414634146345,0.29032258064516125,0.4642857142857142,0.6296296296296295
G. Maris,"CM,LM",Normal,0.5147058823529411,0.5641025641025641,0.5342465753424657,0.49999999999999994,0.5774647887323944,0.42105263157894735,0.6027397260273972,0.681159420289855,0.5384615384615384,0.5512820512820513,0.6219512195121951,0.24193548387096775,0.5238095238095237,0.5308641975308641
M. Sykes,CM,Lean,0.5588235294117647,0.6153846153846154,0.5342465753424657,0.5285714285714285,0.5915492957746479,0.42105263157894735,0.5616438356164384,0.46376811594202894,0.5512820512820512,0.5769230769230769,0.5975609756097561,0.4032258064516129,0.5119047619047619,0.5679012345679012
A. Paşcanu,"CB,RB",Lean,0.2647058823529412,0.5384615384615385,0.2054794520547945,0.49999999999999994,0.5211267605633803,0.368421052631579,0.6027397260273972,0.5942028985507246,0.5769230769230769,0.4743589743589744,0.3780487804878049,0.27419354838709675,0.5833333333333333,0.6172839506172839
M. Piccinocchi,"CDM,CM",Lean,0.6029411764705883,0.5256410256410255,0.6164383561643836,0.5857142857142856,0.7887323943661972,0.38596491228070184,0.9178082191780821,0.49275362318840576,0.5256410256410255,0.6282051282051282,0.5609756097560976,0.3548387096774194,0.5119047619047619,0.5185185185185185
B. Lepistu,"CM,CDM",Normal,0.5588235294117647,0.5256410256410255,0.5616438356164384,0.5285714285714285,0.47887323943661975,0.368421052631579,0.5205479452054793,0.5797101449275363,0.5256410256410255,0.6153846153846154,0.6097560975609756,0.5161290322580645,0.5238095238095237,0.5185185185185185
L. Garguła,"CAM,CM,LM",Normal,0.6176470588235294,0.5256410256410255,0.5890410958904109,0.49999999999999994,0.2816901408450704,0.5263157894736843,0.6027397260273972,0.07246376811594202,0.5769230769230769,0.6282051282051282,0.7073170731707317,0.4516129032258065,0.488095238095238,0.25925925925925924
L. Marić,CB,Normal,0.5735294117647058,0.5128205128205128,0.5205479452054794,0.47142857142857136,0.3943661971830986,0.368421052631579,0.4246575342465753,0.5217391304347826,0.6153846153846153,0.08974358974358973,0.3170731707317073,0.32258064516129037,0.5595238095238094,0.5802469135802468
G. Sicurella,"CDM,CB",Normal,0.6029411764705883,0.5512820512820513,0.5342465753424657,0.49999999999999994,0.49295774647887325,0.42105263157894735,0.6849315068493149,0.5797101449275363,0.6025641025641025,0.3333333333333333,0.4024390243902439,0.30645161290322576,0.47619047619047616,0.6172839506172839
S. Klaas,"CAM,RW,CM",Lean,0.6176470588235294,0.6153846153846154,0.4931506849315068,0.5571428571428572,0.676056338028169,0.3157894736842105,0.6986301369863013,0.5652173913043478,0.3589743589743589,0.43589743589743585,0.6707317073170732,0.27419354838709675,0.29761904761904756,0.2716049382716049
G. Gül,"CB,CDM",Normal,0.4852941176470588,0.37179487179487175,0.3972602739726028,0.38571428571428573,0.619718309859155,0.3508771929824561,0.6301369863013697,0.5217391304347826,0.5897435897435896,0.23076923076923078,0.2926829268292683,0.22580645161290325,0.5833333333333333,0.6049382716049383
J. Vollert,"CB,CDM",Normal,0.5147058823529411,0.49999999999999994,0.452054794520548,0.47142857142857136,0.45070422535211263,0.45614035087719285,0.547945205479452,0.4782608695652174,0.5128205128205128,0.4615384615384615,0.524390243902439,0.32258064516129037,0.619047619047619,0.6296296296296295
I. Hajtić,CB,Normal,0.29411764705882354,0.21794871794871795,0.273972602739726,0.18571428571428567,0.3802816901408451,0.24561403508771928,0.32876712328767127,0.2753623188405797,0.5512820512820512,0.15384615384615385,0.2195121951219512,0.16129032258064513,0.5952380952380951,0.6419753086419753
Y. Orozco,CDM,Normal,0.5294117647058825,0.4230769230769231,0.47945205479452047,0.47142857142857136,0.704225352112676,0.4736842105263157,0.8630136986301369,0.7246376811594202,0.6153846153846153,0.4743589743589744,0.573170731707317,0.435483870967742,0.5714285714285714,0.5679012345679012
P. Erhardt,"CDM,CB,CM",Lean,0.5294117647058825,0.5384615384615385,0.5342465753424657,0.5714285714285714,0.5774647887323944,0.22807017543859653,0.5068493150684932,0.6086956521739131,0.6282051282051282,0.4230769230769231,0.41463414634146345,0.467741935483871,0.5357142857142857,0.5802469135802468
M. Schüler,CB,Normal,0.16176470588235298,0.17948717948717946,0.1506849315068493,0.15714285714285708,0.45070422535211263,0.26315789473684204,0.4383561643835617,0.536231884057971,0.5641025641025641,0.11538461538461536,0.25609756097560976,0.17741935483870974,0.5952380952380951,0.6049382716049383
L. Gerlspeck,"CB,RB",Normal,0.411764705882353,0.358974358974359,0.1780821917808219,0.4142857142857142,0.46478873239436624,0.26315789473684204,0.547945205479452,0.37681159420289856,0.5641025641025641,0.2564102564102564,0.23170731707317072,0.25806451612903225,0.6309523809523809,0.6296296296296295
Park Jun Hyeong,CB,Normal,0.4264705882352941,0.1282051282051282,0.1780821917808219,0.028571428571428525,0.2535211267605634,0.2807017543859649,0.3835616438356165,0.4492753623188406,0.5512820512820512,0.17948717948717946,0.20731707317073172,0.16129032258064513,0.5952380952380951,0.6049382716049383
S. Strømnes,CB,Normal,0.44117647058823534,0.32051282051282054,0.4383561643835616,0.39999999999999997,0.45070422535211263,0.38596491228070184,0.5205479452054793,0.4782608695652174,0.6153846153846153,0.2948717948717949,0.4024390243902439,0.24193548387096775,0.5595238095238094,0.5679012345679012
B. Diakité,"RB,CB",Normal,0.5,0.2948717948717949,0.452054794520548,0.39999999999999997,0.49295774647887325,0.3157894736842105,0.5616438356164384,0.5217391304347826,0.5769230769230769,0.3205128205128205,0.47560975609756095,0.30645161290322576,0.5476190476190476,0.7037037037037037
H. Adıgüzel,CM,Normal,0.588235294117647,0.5641025641025641,0.5890410958904109,0.5571428571428572,0.704225352112676,0.45614035087719285,0.6164383561643836,0.26086956521739124,0.4487179487179487,0.43589743589743585,0.5853658536585366,0.27419354838709675,0.5952380952380951,0.5432098765432098
P. Halder,"CDM,CM",Lean,0.6176470588235294,0.4743589743589744,0.5753424657534246,0.3428571428571428,0.47887323943661975,0.38596491228070184,0.6849315068493149,0.6956521739130435,0.5384615384615384,0.5128205128205128,0.524390243902439,0.3870967741935484,0.5952380952380951,0.5555555555555556
F. Aliti,"CB,LB",Normal,0.4264705882352941,0.358974358974359,0.3972602739726028,0.3714285714285714,0.5352112676056338,0.368421052631579,0.6849315068493149,0.5217391304347826,0.5641025641025641,0.20512820512820512,0.28048780487804875,0.25806451612903225,0.6071428571428571,0.6296296296296295
S. Bennett,"CB,CM",Stocky,0.2794117647058824,0.2948717948717949,0.3013698630136986,0.3428571428571428,0.2676056338028169,0.368421052631579,0.3698630136986301,0.6376811594202898,0.5512820512820512,0.4230769230769231,0.35365853658536583,0.27419354838709675,0.6309523809523809,0.5925925925925926
G. Smith,"CB,CDM",Normal,0.5,0.49999999999999994,0.47945205479452047,0.42857142857142855,0.4084507042253521,0.33333333333333326,0.5342465753424657,0.5507246376811594,0.5897435897435896,0.20512820512820512,0.2682926829268293,0.20967741935483875,0.5595238095238094,0.6172839506172839
N. Mohammad,CDM,Normal,0.4852941176470588,0.43589743589743585,0.4383561643835616,0.47142857142857136,0.7746478873239437,0.29824561403508776,0.780821917808219,0.6666666666666667,0.5512820512820512,0.3333333333333333,0.4512195121951219,0.3709677419354839,0.6666666666666666,0.6296296296296295
M. Ošs,CB,Normal,0.14705882352941174,0.1282051282051282,0.1232876712328767,0.14285714285714285,0.352112676056338,0.33333333333333326,0.2876712328767123,0.5797101449275363,0.5512820512820512,0.15384615384615385,0.24390243902439024,0.3709677419354839,0.5952380952380951,0.654320987654321
N. Phillips,CB,Lean,0.45588235294117646,0.21794871794871795,0.34246575342465757,0.21428571428571425,0.2676056338028169,0.3508771929824561,0.4931506849315069,0.4492753623188406,0.5641025641025641,0.17948717948717946,0.32926829268292684,0.3548387096774194,0.5714285714285714,0.6172839506172839
R. Lopes,"CB,CDM",Normal,0.3235294117647059,0.4102564102564103,0.34246575342465757,0.4428571428571428,0.352112676056338,0.29824561403508776,0.35616438356164376,0.6086956521739131,0.5128205128205128,0.43589743589743585,0.4512195121951219,0.4193548387096774,0.6071428571428571,0.6049382716049383
P. Knechtel,CB,Normal,0.20588235294117646,0.4102564102564103,0.273972602739726,0.3142857142857142,0.5774647887323944,0.21052631578947367,0.6027397260273972,0.0579710144927536,0.6025641025641025,0.21794871794871795,0.3414634146341463,0.22580645161290325,0.5714285714285714,0.6296296296296295
C. Harries,"CB,LB",Lean,0.5,0.4743589743589744,0.5205479452054794,0.5142857142857142,0.4084507042253521,0.4385964912280702,0.4794520547945205,0.49275362318840576,0.6025641025641025,0.15384615384615385,0.47560975609756095,0.5,0.5952380952380951,0.6172839506172839
B. Bingham,"CM,CDM",Normal,0.6029411764705883,0.5384615384615385,0.5890410958904109,0.5571428571428572,0.6901408450704225,0.22807017543859653,0.7123287671232876,0.6666666666666667,0.41025641025641024,0.3974358974358974,0.6463414634146342,0.5161290322580645,0.5357142857142857,0.5308641975308641
P. Berg,CM,Lean,0.5588235294117647,0.5897435897435896,0.547945205479452,0.5571428571428572,0.6619718309859155,0.29824561403508776,0.7671232876712328,0.46376811594202894,0.4358974358974359,0.6153846153846154,0.5975609756097561,0.435483870967742,0.38095238095238093,0.5432098765432098
K. Drzazga,"CAM,RM,CM,ST",Lean,0.5588235294117647,0.5256410256410255,0.3287671232876712,0.5142857142857142,0.49295774647887325,0.45614035087719285,0.6027397260273972,0.7101449275362319,0.21794871794871792,0.5897435897435896,0.5609756097560976,0.22580645161290325,0.21428571428571427,0.14814814814814814
N. Al Dawsari,"CM,CAM,CDM",Normal,0.588235294117647,0.49999999999999994,0.547945205479452,0.49999999999999994,0.7887323943661972,0.3508771929824561,0.6164383561643836,0.5507246376811594,0.5769230769230769,0.6025641025641026,0.6219512195121951,0.32258064516129037,0.5952380952380951,0.5679012345679012
H. Al Shuwaysh,"CB,LB",Normal,0.4264705882352941,0.3974358974358974,0.2465753424657534,0.39999999999999997,0.49295774647887325,0.33333333333333326,0.3972602739726027,0.6521739130434783,0.5384615384615384,0.21794871794871795,0.2682926829268293,0.27419354838709675,0.5357142857142857,0.5925925925925926
M. Foulds,"CB,LB",Lean,0.5,0.3333333333333333,0.1232876712328767,0.4857142857142857,0.16901408450704225,0.22807017543859653,0.5890410958904109,0.46376811594202894,0.5897435897435896,0.21794871794871795,0.47560975609756095,0.3548387096774194,0.5833333333333333,0.6049382716049383
Oriol Ayala,CB,Lean,0.338235294117647,0.16666666666666669,0.2465753424657534,0.25714285714285706,0.3661971830985915,0.33333333333333326,0.5342465753424657,0.49275362318840576,0.5256410256410255,0.21794871794871795,0.2195121951219512,0.19354838709677424,0.619047619047619,0.7037037037037037
T. Elrich,"CB,LB,RB",Normal,0.5147058823529411,0.5512820512820513,0.5205479452054794,0.49999999999999994,0.6056338028169014,0.38596491228070184,0.6301369863013697,0.6086956521739131,0.5641025641025641,0.5769230769230769,0.5121951219512195,0.4032258064516129,0.5714285714285714,0.6296296296296295
H. Souttar,CB,Normal,0.44117647058823534,0.43589743589743585,0.452054794520548,0.49999999999999994,0.49295774647887325,0.24561403508771928,0.1232876712328767,0.4347826086956521,0.5769230769230769,0.1923076923076923,0.2195121951219512,0.27419354838709675,0.5714285714285714,0.6172839506172839
J. Kübler,CM,Normal,0.6617647058823528,0.5641025641025641,0.6164383561643836,0.5571428571428572,0.5070422535211268,0.42105263157894735,0.726027397260274,0.3188405797101449,0.4871794871794871,0.3333333333333333,0.5609756097560976,0.16129032258064513,0.5833333333333333,0.691358024691358
D. Sołdecki,CDM,Normal,0.5147058823529411,0.4743589743589744,0.47945205479452047,0.3714285714285714,0.5352112676056338,0.21052631578947367,0.5205479452054793,0.7536231884057971,0.6153846153846153,0.23076923076923078,0.3902439024390244,0.532258064516129,0.6071428571428571,0.6172839506172839
B. Tozer,"CB,CM",Normal,0.411764705882353,0.30769230769230765,0.4383561643835616,0.2285714285714286,0.46478873239436624,0.29824561403508776,0.6438356164383561,0.8840579710144927,0.47435897435897434,0.4102564102564102,0.2926829268292683,0.3870967741935484,0.5595238095238094,0.6296296296296295
J. Ayala,"RB,CB",Normal,0.4264705882352941,0.4230769230769231,0.3972602739726028,0.47142857142857136,0.49295774647887325,0.4385964912280702,0.726027397260274,0.536231884057971,0.5641025641025641,0.28205128205128205,0.2926829268292683,0.16129032258064513,0.6785714285714285,0.6172839506172839
N. Beyer,CB,Normal,0.411764705882353,0.1923076923076923,0.3561643835616438,0.2714285714285714,0.4084507042253521,0.26315789473684204,0.3698630136986301,0.42028985507246375,0.5,0.11538461538461536,0.426829268292683,0.17741935483870974,0.5833333333333333,0.6172839506172839
P. O'Connor,CB,Lean,0.338235294117647,0.1282051282051282,0.36986301369863006,0.21428571428571425,0.3943661971830986,0.24561403508771928,0.5753424657534245,0.5072463768115942,0.5769230769230769,0.24358974358974356,0.28048780487804875,0.25806451612903225,0.619047619047619,0.6049382716049383
E. Nolan,CB,Stocky,0.44117647058823534,0.44871794871794873,0.410958904109589,0.42857142857142855,0.6619718309859155,0.4035087719298245,0.4931506849315069,0.681159420289855,0.5512820512820512,0.5128205128205128,0.3780487804878049,0.30645161290322576,0.6428571428571428,0.5679012345679012
P. Struijk,CB,Lean,0.4705882352941177,0.3333333333333333,0.5205479452054794,0.4142857142857142,0.3802816901408451,0.26315789473684204,0.3972602739726027,0.536231884057971,0.5641025641025641,0.28205128205128205,0.3048780487804878,0.32258064516129037,0.5714285714285714,0.5925925925925926
B. White,CB,Normal,0.5,0.30769230769230765,0.4931506849315068,0.2714285714285714,0.295774647887324,0.26315789473684204,0.3424657534246575,0.46376811594202894,0.5512820512820512,0.14102564102564102,0.36585365853658536,0.30645161290322576,0.619047619047619,0.5925925925925926
I. Drešević,CB,Normal,0.5735294117647058,0.5128205128205128,0.5753424657534246,0.47142857142857136,0.45070422535211263,0.3157894736842105,0.5616438356164384,0.24637681159420288,0.5512820512820512,0.20512820512820512,0.5,0.29032258064516125,0.6071428571428571,0.5432098765432098
I. Cissé,"CB,LB,RB",Lean,0.6029411764705883,0.5897435897435896,0.5616438356164384,0.5571428571428572,0.619718309859155,0.45614035087719285,0.6986301369863013,0.5942028985507246,0.6282051282051282,0.5641025641025641,0.5365853658536586,0.467741935483871,0.5952380952380951,0.6172839506172839
T. Takagi,"LB,LM,LWB,CB",Normal,0.5,0.6025641025641026,0.3972602739726028,0.38571428571428573,0.5915492957746479,0.29824561403508776,0.6164383561643836,0.6521739130434783,0.5128205128205128,0.5384615384615385,0.35365853658536583,0.33870967741935487,0.5833333333333333,0.6049382716049383
A. Dabo,"LM,CM",Normal,0.6470588235294117,0.6025641025641026,0.6438356164383561,0.5999999999999999,0.5492957746478874,0.29824561403508776,0.5068493150684932,0.2028985507246377,0.5128205128205128,0.5512820512820513,0.47560975609756095,0.16129032258064513,0.619047619047619,0.654320987654321
A. Ildız,"CDM,CM",Lean,0.588235294117647,0.5897435897435896,0.547945205479452,0.47142857142857136,0.5211267605633803,0.33333333333333326,0.547945205479452,0.5652173913043478,0.5641025641025641,0.5897435897435896,0.5609756097560976,0.16129032258064513,0.5833333333333333,0.6419753086419753
M. Nakkim,CB,Lean,0.5294117647058825,0.30769230769230765,0.410958904109589,0.39999999999999997,0.43661971830985913,0.2807017543859649,0.4246575342465753,0.6086956521739131,0.5384615384615384,0.20512820512820512,0.1951219512195122,0.4838709677419355,0.5357142857142857,0.654320987654321
M. Frankoch,"CDM,CM",Normal,0.5735294117647058,0.4743589743589744,0.5342465753424657,0.49999999999999994,0.6338028169014085,0.45614035087719285,0.6438356164383561,0.6666666666666667,0.5641025641025641,0.24358974358974356,0.47560975609756095,0.3548387096774194,0.619047619047619,0.6172839506172839
N. Arena,CB,Lean,0.2794117647058824,0.3461538461538461,0.273972602739726,0.3142857142857142,0.5492957746478874,0.4736842105263157,0.5342465753424657,0.5507246376811594,0.641025641025641,0.20512820512820512,0.24390243902439024,0.25806451612903225,0.619047619047619,0.6172839506172839
L. Collins,"CDM,CB,CM",Normal,0.5147058823529411,0.49999999999999994,0.4657534246575342,0.47142857142857136,0.6056338028169014,0.45614035087719285,0.6027397260273972,0.7681159420289856,0.5641025641025641,0.4102564102564102,0.47560975609756095,0.4193548387096774,0.619047619047619,0.6049382716049383
Zheng Kaimu,"CB,CM",Normal,0.4264705882352941,0.28205128205128205,0.4383561643835616,0.32857142857142857,0.5070422535211268,0.42105263157894735,0.4520547945205479,0.6666666666666667,0.5384615384615384,0.4230769230769231,0.4878048780487805,0.24193548387096775,0.5595238095238094,0.6666666666666666
J. O'Brien,"RB,CB",Normal,0.5735294117647058,0.5897435897435896,0.5342465753424657,0.49999999999999994,0.4225352112676056,0.5263157894736843,0.5890410958904109,0.46376811594202894,0.6538461538461537,0.5256410256410255,0.5487804878048781,0.5161290322580645,0.6666666666666666,0.6666666666666666
D. Šarić,CM,Normal,0.6176470588235294,0.5897435897435896,0.5753424657534246,0.5285714285714285,0.647887323943662,0.4385964912280702,0.6575342465753424,0.536231884057971,0.423076923076923,0.6153846153846154,0.6219512195121951,0.467741935483871,0.38095238095238093,0.5679012345679012
N. Sakurauchi,"RM,CB,RB,RWB",Normal,0.588235294117647,0.6153846153846154,0.5753424657534246,0.5714285714285714,0.732394366197183,0.368421052631579,0.6575342465753424,0.5942028985507246,0.5897435897435896,0.6025641025641026,0.4024390243902439,0.435483870967742,0.3214285714285714,0.6172839506172839
A. Gallo,"LM,LB,CM",Lean,0.5294117647058825,0.5769230769230769,0.4931506849315068,0.47142857142857136,0.619718309859155,0.42105263157894735,0.6164383561643836,0.4347826086956521,0.4871794871794871,0.48717948717948717,0.5609756097560976,0.3870967741935484,0.5357142857142857,0.5925925925925926
M. Kryeziu,CB,Stocky,0.23529411764705882,0.15384615384615385,0.0821917808219178,0.2285714285714286,0.5774647887323944,0.33333333333333326,0.6027397260273972,0.5652173913043478,0.5897435897435896,0.0641025641025641,0.07317073170731705,0.4516129032258065,0.6071428571428571,0.6172839506172839
M. Nani,CB,Normal,0.45588235294117646,0.4102564102564103,0.28767123287671237,0.3142857142857142,0.5070422535211268,0.38596491228070184,0.5890410958904109,0.5942028985507246,0.641025641025641,0.23076923076923078,0.20731707317073172,0.3709677419354839,0.5595238095238094,0.6296296296296295
Y. Nakasaka,"RW,RM,CM",Normal,0.6176470588235294,0.5256410256410255,0.5342465753424657,0.5142857142857142,0.7605633802816902,0.5263157894736843,0.7123287671232876,0.4782608695652174,0.3717948717948717,0.6282051282051282,0.5975609756097561,0.30645161290322576,0.36904761904761907,0.32098765432098764
A. Hasegawa,"CM,CAM,RM,CF",Lean,0.5588235294117647,0.5641025641025641,0.547945205479452,0.5714285714285714,0.6338028169014085,0.4736842105263157,0.3150684931506849,0.37681159420289856,0.39743589743589736,0.7051282051282051,0.6951219512195123,0.5161290322580645,0.5238095238095237,0.6172839506172839
J. Smith,"CM,CDM",Stocky,0.588235294117647,0.5256410256410255,0.5890410958904109,0.5285714285714285,0.6901408450704225,0.4736842105263157,0.5753424657534245,0.6376811594202898,0.4358974358974359,0.641025641025641,0.5487804878048781,0.4193548387096774,0.5357142857142857,0.5679012345679012
D. Gonzalez,"CB,RB",Lean,0.39705882352941174,0.17948717948717946,0.410958904109589,0.0714285714285714,0.2676056338028169,0.21052631578947367,0.46575342465753417,0.4492753623188406,0.5384615384615384,0.30769230769230765,0.18292682926829268,0.19354838709677424,0.6666666666666666,0.6790123456790123
B. Al Seliteen,"CM,CDM,RM",Lean,0.6029411764705883,0.5641025641025641,0.6575342465753424,0.5714285714285714,0.704225352112676,0.29824561403508776,0.6575342465753424,0.5652173913043478,0.5384615384615384,0.48717948717948717,0.6097560975609756,0.5,0.4285714285714285,0.4444444444444444
I. Osbourne,CM,Normal,0.5588235294117647,0.5384615384615385,0.5616438356164384,0.49999999999999994,0.45070422535211263,0.4035087719298245,0.5616438356164384,0.5797101449275363,0.6538461538461537,0.5641025641025641,0.5975609756097561,0.5161290322580645,0.6547619047619047,0.6296296296296295
M. Erlic,CB,Normal,0.14705882352941174,0.2692307692307692,0.23287671232876717,0.14285714285714285,0.2676056338028169,0.33333333333333326,0.35616438356164376,0.42028985507246375,0.5641025641025641,0.2564102564102564,0.25609756097560976,0.22580645161290325,0.619047619047619,0.6790123456790123
B. Burns,"CM,LM,LB,CF",Stocky,0.5588235294117647,0.5769230769230769,0.5342465753424657,0.5571428571428572,0.5070422535211268,0.29824561403508776,0.8082191780821917,0.7391304347826086,0.5512820512820512,0.5897435897435896,0.5853658536585366,0.4516129032258065,0.5357142857142857,0.6666666666666666
O. Dytyatev,CB,Normal,0.14705882352941174,0.1923076923076923,0.1232876712328767,0.12857142857142856,0.3943661971830986,0.4035087719298245,0.136986301369863,0.5507246376811594,0.5384615384615384,0.21794871794871795,0.28048780487804875,0.32258064516129037,0.5714285714285714,0.6790123456790123
Kim Geon Ung,"CDM,CB",Normal,0.5441176470588236,0.5128205128205128,0.6027397260273972,0.42857142857142855,0.5211267605633803,0.42105263157894735,0.5068493150684932,0.46376811594202894,0.6025641025641025,0.6153846153846154,0.5975609756097561,0.30645161290322576,0.6071428571428571,0.6049382716049383
Miguel Ángel,CB,Normal,0.3676470588235294,0.08974358974358976,0.0410958904109589,0.38571428571428573,0.21126760563380287,0.368421052631579,0.2328767123287671,0.3623188405797101,0.641025641025641,0.1282051282051282,0.18292682926829268,0.3548387096774194,0.5357142857142857,0.6419753086419753
